name,legal_name,org_number,city,revenue,employees,emails,phone,website,sni2,sni_codes,registration_date,company_age_years,share_capital,priority_score
True Craftmen Sverige AB,True Craftmen Sverige AB,559090-9643,50,2802,1.0,[],,https://www.true-craftsmen.se/,,Bolaget skall bedriva tjänster inom hantverk och därmed förenlig verksamhet.,2016-12-14,8.7,,0.1
AB Husherren Fastigheter 4,AB Husherren Fastigheter 4,559070-3301,50,2802,0.0,[],,https://husherren.realportal.nu/common/portal.php?menuid=109&pageid=117,,Aktiebolaget ska äga och förvalta fastigheter och därmed förenlig verksamhet.,2016-07-14,9.2,,0.098
Sävenfors Produkter Aktiebolag,Sävenfors Produkter Aktiebolag,556390-9646,200,2801,1.0,[],016-34 31 10,https://sok.riksarkivet.se/?postid=Arkis+9c4e5cd3-e5c7-4f8e-86dd-d54d2da4ab52&s=TARKIS08_Balder,,"Bolaget skall bedriva odling, uppfödning och försäljning av fisk med tillhörande fiskecamp samt därmed förenlig verksamhet.",1990-04-03,35.4,,0.246
Finnebäck Fastighet AB,Finnebäck Fastighet AB,559274-8940,25,2801,0.0,[],,https://www.arvikanyheter.se/2021/11/03/har-du-fatt-en-ny-granne-har-ar-hela-listan-f9ede/,,Bolaget skall äga och förvalta fastigheter och därmed förenlig verksamhet.,2020-10-05,4.9,,0.085
Modins Läkartjänst AB,Modins Läkartjänst AB,556616-8208,100,2799,2.0,[],019-18 70 30,https://modinslakartjanst.se/,,"Aktiebolaget ska bedriva hälso- och sjukvård, utbildning inom samma område, handel med fastigheter, handel med värdepapper, handel med konst, konsultationer inom IT, konsultationer inom grafisk design och filmproduktion samt därmed förenlig verksamhet.",2001-10-22,23.9,,0.248
Kumla - Mark & Transport AB,Kumla - Mark & Transport AB,556286-8892,150,2799,2.0,[],019-57 36 42,https://indianerna.nu/vara-partners/,,"Föremålet för bolagets verksamhet är skyltmonteringsarbeten, transporter, kranarbeten, försäljning av byggmaterial, markarbeten, uthyrning av arbetskraft, handel med värdepapper och därmed förenlig verksamhet.",1986-11-20,38.8,,0.248
Ajouren.city market AB,Ajouren.city market AB,556847-9389,50,2799,1.0,[],,https://www.postombud.nu/%C3%96rebro/Schenker-My-Way-Ajouren.134581.html,,"Bolaget ska bedriva försäljning av livsmedel, tobak, öl, dricka och godis.",2011-03-30,14.4,,0.118
AKEP AB,AKEP AB,559407-4923,25,2796,,[],,https://akepab.se/,,Konsultverksamhet inom byggbranschen. Bygg- och entreprenadverksamhet.,2022-11-23,2.8,,0.086
Norrby Taxi i Örebro AB,Norrby Taxi i Örebro AB,556136-5890,100,2794,5.0,[],019-31 17 62,https://orebro.cylex.se/taxi/,,Bolaget skall bedriva taxirörelse och därmed förenlig verksamhet.,1970-06-15,55.2,,0.252
Kåvi Säteri AB,Kåvi Säteri AB,556343-2417,1 000,2793,1.0,[],019-20 86 00,https://www.hembygd.se/shf/plats/295748/sverige/orebro-lan/orebro/hovsta/kavi/,,Bolaget har till föremål för sin verksamhet att bedriva uthyrning och förvaltning av egna och arrenderade fastigheter samt uthyrning och handel med jordbruksmaskiner samt därmed förenlig verksamhet.,1988-11-30,36.8,,0.246
Ing.f:a Sven Bystedt Aktiebolag,Ing.f:a Sven Bystedt Aktiebolag,556150-3177,100,2788,1.0,[],019-36 49 50,https://orebro.cylex.se/company/ingenj%C3%B6rsfirma+sven+bystedt+ab-10977830.html,,Aktiebolaget ska bedriva försäljning av reservdelar till entreprenadmaskiner samt därmed förenlig verksamhet.,1971-09-02,54.0,,0.246
Mijajo Fastigheter AB,Mijajo Fastigheter AB,559170-5818,50,2787,,[],,,,Bolaget skall bedriva fastighetsförvaltning samt därmed förenlig verksamhet. Bolaget skall även handla med värdepapper samt därmed förenlig verksamhet.,2018-09-06,7.0,,0.099
Izabella Jawad AB,Izabella Jawad AB,559026-8727,50,2785,2.0,[],,https://www.storgatansgynekologmottagning.se/team/,,"Bolaget ska bedriva akademisk och klinisk verksamhet inom sjukvård, förvaltning av lös och fast egendom och därmed förenlig verksamhet.",2015-09-17,10.0,,0.107
Hunddagis Trippande tassar AB,Hunddagis Trippande tassar AB,559038-7592,50,2785,5.0,[],,https://trippandetassar.se/,,"Hunddagis som erbjuder hundpassning under dagtid, utfodring och allmän hundomsorg. Vi erbjuder även badning, föning och kloklippning.",2015-12-03,9.8,,0.11
Taxi 360 i Örebro AB,Taxi 360 i Örebro AB,559083-9055,50,2781,3.0,[],,http://macmiil.com/,,"Föremålet för bolagets verksamhet är att bedriva taxi och transportverksamhet, inköp, försäljning och även export av begagnade personbilar, förvalta fast egendom, handel med värdepapper, även som idka därmed förenlig verksamhet.",2016-11-03,8.8,,0.104
Topflat AB,Topflat AB,556690-8454,100,2779,0.0,[],,https://topflat.se/,,"Föremålet för bolagets verksamhet är att bolaget skall bedriva ägande, förvaltning och uthyrning av fastigheter samt därmed förenlig verksamhet.",2005-11-21,19.8,,0.132
Bröderna Lahdo Restaurang AB,Bröderna Lahdo Restaurang AB,556980-5053,50,2777,,[],,https://www.advokatsamfundet.se/globalassets/advokatsamfundet_sv/nyheter/dom_b_8076-13.pdf,,Aktiebolaget ska bedriva restaurang- och snabbmatsverksamhet på franchisebasis jämte därmed förenlig verksamhet.,2014-08-25,11.0,,0.111
HNAgroup AB,HNAgroup AB,556909-8923,50,2773,,[],,https://biluppgifter.se/brukare/NTU2OTA5ODkyMw/,,"Föremålet för bolagets verksamhet är att bedriva taxi och transportverksamhet, inköp, försäljning och även export av begagnade personbilar, städ och flyttstädning, förvalta fast egendom, handel med värdepapper, även som idka därmed förenlig verksamhet.",2012-11-08,12.8,,0.117
Kay Arent AB,Kay Arent AB,559442-6701,25,2769,2.0,[],,https://marykay.se/produkter/makeup/lappar/satin-lips-shea-sugar-scrub,,Bolaget kommer att erbjuda konsulttjänster inom matindustrin samt därmed förenlig verksamhet.,2023-07-24,2.1,,0.082
KMS i Örebro AB,KMS i Örebro AB,559042-8362,50,2769,1.0,[],,https://www.hydroscand.se/se_se/produkt/kardankoppling-mod-42-kms-hona-for-slang-5010-xx,,"Bolaget ska bedriva reparations- och monteringsarbeten av paketsorteringsutrustning samt teknisk konsultverksamhet inom paketsorteringsutrustning, fastighetsskötsel, svetsarbete, konstruktionssvetsning och mekanisk verkstad, samt därmed förenlig verksamhet.",2015-12-17,9.7,,0.104
Niklas Engberg Holding AB,Niklas Engberg Holding AB,559226-7305,50,2767,0.0,[],,https://elpalko.se/kontakt/,,Bolaget skall äga och förvalta aktier och andelar i dotterbolag och därmed förenlig verksamhet.,2019-11-14,5.8,,0.088
CS Veterinär AB,CS Veterinär AB,556924-8940,50,2766,2.0,[],,https://vetpris.se/kliniker/cs-veterin%C3%A4r-ab,,Veterinärverksamhet och därmed förenlig verksamhet.,2013-03-05,12.5,,0.115
Vina Phö AB,Vina Phö AB,559056-1261,100,2764,3.0,[],,https://orebro.cylex.se/company/vina+pho+-+asiatisk+restaurang+%C3%B6rebro-12314734.html,,Bolaget skall bedriva restaurangverksamhet och därmed förenlig verksamhet.,2016-03-22,9.5,,0.107
Laxå Industrifastigheter AB,Laxå Industrifastigheter AB,559313-4926,25,2763,0.0,[],,https://www.sesol.se/referenser/foretag-laxa-industrifastigheter,,Bolagets verksamhet skall vara att äga och förvalta industrifastigheter och näraliggande fastigheter. Att äga och förvalta aktier i andra bolag.,2021-04-20,4.4,,0.083
Fogdhyttan Fastigheter AB,Fogdhyttan Fastigheter AB,559106-2327,50,2763,0.0,[],,https://www.hemnet.se/till-salu/nora-kommun/fogdhyttan,,"Aktiebolaget ska äga och förvalta fastigheter, bedriva handel med värdepapper samt äga och förvalta lös egendom och därmed förenlig verksamhet",2017-03-24,8.5,,0.096
Måran i Örebro AB,Måran i Örebro AB,556898-1418,50,2762,3.0,[],,https://www.hsb.se/malardalarna/brf/Maran-2/,,Aktiebolagets verksamhet ska vara att bedriva restaurangverksamhet samt äga och förvalta fastigheter jämte därmed förenlig verksamhet.,2012-07-03,13.2,,0.118
Blackstahyttan Transport AB,Blackstahyttan Transport AB,559123-7960,50,2761,1.0,[],,https://www.uninetwork.se/blackstahyttan-transport-entreprenad/,,Bolaget skall bedriva transporter med lastbil.,2017-09-04,8.0,,0.098
VXS AB,VXS AB,559283-3429,25,2760,0.0,[],,https://planomaskin.se/sv/stationara-maskiner/frasa/tillbehor/profil-kontra-profilsystem-vxs-hw-profil-2.html,,"Bolaget skall bedriva försäljning av hygien-, kosmetik - och presentartiklar samt bedriva därmed förenlig verksamhet.",2020-11-16,4.8,,0.084
Bornälv Mark & Entreprenad AB,Bornälv Mark & Entreprenad AB,559320-8910,25,2756,2.0,[],,https://bygg.se/grundbulten-101012-ab/,,"Bolaget skall utföra mark- och entreprenadtjänster, handel med värdepapper och därmed förenlig verksamhet.",2021-06-04,4.3,,0.089
Monetzar AB,Monetzar AB,559446-9685,25,2752,1.0,[],,,,Bolaget ska bedriva konsultverksamhet med inriktning på entreprenader inom infrastruktur och därmed förenlig verksamhet.,2023-09-04,2.0,,0.079
Brobytorps Entreprenad AB,Brobytorps Entreprenad AB,559212-0801,50,2748,1.0,[],,,,Entreprenad verksamhet inom mark-och anläggning.,2019-07-09,6.2,,0.093
Ericsson Målericenter AB,Ericsson Målericenter AB,559394-1379,25,2746,2.0,[],,https://bygg.se/ericsson-malericenter-ab/,,Bolaget ska bedriva verksamhet som består av målning och tapetsering till företag samt privatpersoner och därmed förenlig verksamhet.,2022-08-26,3.0,,0.085
Ekosafe AB,Ekosafe AB,556999-8825,50,2746,1.0,[],,https://shop.nspab.se/rormodul-330-150-30gr-inkl-ekosafe,,"Konsultverksamhet inom arbetsmiljö, yttre miljö och kvalitet. Med yttre miljö menas i vanligt ordalag ""miljö"". Verksamheten går ut på att hjälpa företag och andra organisationer med fråge- ställningar kring deras påverkan på miljön genom utsläpp, avfallshantering, förorenad mark.",2015-01-08,10.7,,0.107
Bilancio AB,Bilancio AB,559443-9142,60,2744,1.0,[],,https://www.bilancio.se/,,"Aktiebolaget ska bedriva konsultverksamhet inom områdena redovisning, löner, skatter, deklarationer, företagsledning, affärsrådgivning samt idka därmed förenlig verksamhet.",2023-08-08,2.1,,0.08
Palmarium Konsult AB,Palmarium Konsult AB,556657-0528,50,2741,2.0,[],019-10 08 20,https://www.palmarium.se/,,"Bolaget skall bedriva konsultationer inom informationsteknologi, textilarbeten samt därmed förenlig verksamhet.",2004-03-04,21.5,,0.248
Karlskoga Hammar & Hejarsmide AB,Karlskoga Hammar & Hejarsmide AB,556856-3216,50,2740,2.0,[],,https://www.hammar-hejarsmide.se/,,Bolaget skall bedriva verksamhet inom smides- och legotillverkning för verkstadsindustri och därmed förenlig verksamhet,2011-06-16,14.2,,0.12
Havana Huset AB,Havana Huset AB,559338-4422,25,2739,1.0,[],,https://paket.se/instabox/paketskap/orebro/name/engelbrektsgatan-havana-huset/,,"Aktiebolaget ska bedriva en kiosk med fokus på att sälja tobak, snacks, godis, dricka, bakverk.",2021-10-04,3.9,,0.085
Jonas Thor Energi AB,Jonas Thor Energi AB,556750-3585,100,2735,3.0,[],070-530 32 72,https://jtenergi.se/,,"Bolaget ska bedriva verksamhet inom värme- ventilation och sanitetsbranschen, samt därmed förenlig verksamhet.",2008-01-23,17.6,,0.241
RM Sjöö AB,RM Sjöö AB,556858-6027,50,2731,3.0,[],070-580 01 66,https://www.barnebys.se/slutpriser/sj%C3%B6%C3%B6_sandstr%C3%B6m_begagnad.html,,"Bolaget skall utföra, markanläggningsarbeten, linjemålning, vägmarkering och därmed förenlig verksamhet. Bolaget skall även utföra reparationer och underhåll av motorfordon och verktyg.",2011-07-04,14.2,,0.229
Klotens Fiskodling AB,Klotens Fiskodling AB,556434-9586,400,2729,2.0,[],070-349 84 71,http://www.hyrfiske.se/fiskodlingen/fiskodling.asp,,"Bolaget skall bedriva uppfödning samt försäljning av laxartad fisk, äga och förvalta fast och lös egendom ävensom idka därmed förenlig verksamhet.",1991-10-16,33.9,,0.248
B Johnssons Åkeri Aktiebolag,B Johnssons Åkeri Aktiebolag,556438-5416,100,2727,1.0,[],,https://www.biometria.se/media/hsuoaxcd/250414-antal-inlagda-chauffoerer-per-transportfoeretagplusbefraktare-extern.xlsx,,Föremålet för bolagets verksamhet är åkerirörelse med huvudsaklig inriktning på flistransporter och därmed förenlig verksamhet.,1991-12-02,33.8,,0.136
Willéns Lantbruk och Entreprenad AB,Willéns Lantbruk och Entreprenad AB,559305-5196,50,2717,1.0,[],,https://vcl.olandsbladet.se/foretagsnytt/har-ar-foretagen-som-skapats-i-borgholm-senaste-manaden-GJ-F4/,,"Bolaget ska bedriva lantbruk med växtodling, djurproduktion samt skogsbruk. Bolaget kommer även att erbjuda entreprenadstjänster inom jord och skog. Äga och förvalta fast och lös egendom samt handel med värdepapper och därmed förenlig verksamhet.",2021-03-04,4.5,,0.087
Manskören Produktion Lindesberg AB,Manskören Produktion Lindesberg AB,556863-8091,50,2715,0.0,[],,https://harmoni.nu/kontakta-oss/,,Bolaget ska bedriva produktion av konserter samt artistframträdanden och envent inom kulturevenemang samt därmed förenlig verksamhet.,2011-09-08,14.0,,0.113
HL78 Bilvård AB,HL78 Bilvård AB,559258-6472,25,2714,4.0,[],,https://lokal.infobel.se/SE101335819-055033334/broangens_bilvard-kristinehamn.html,,"Föremålet för bolagets verksamhet skall vara bilvård, bilrekond, biltvätt, däckbyte och däckhotell samt därmed förenlig verksamhet.",2020-06-05,5.3,,0.095
Johanna Wrigley golf AB,Johanna Wrigley golf AB,559397-2945,25,2708,1.0,[],,https://golfdata.se/sgfranking/Players_startpage?PlayerID=41938,,"Företaget ska bedriva professionell idrottsutövning, golflektioner och golfevent.",2022-09-19,3.0,,0.082
Karlskoga Bio Aktiebolag,Karlskoga Bio Aktiebolag,556497-1991,100,2706,3.0,[],0586-311 33,https://karlskogabio.nu/,,"Bolaget skall skall bedriva biografverksamhet, konferensverksamhet, konfektyrverksamhet samt därmed förenlig verksamhet.",1994-11-16,30.8,,0.25
Örebro Byggvision AB,Örebro Byggvision AB,559332-6431,25,2703,0.0,[],,https://bygg.se/orebro-byggvision-ab/,,Bolaget skall bedriva konsultation och tjänster inom byggbranschen och därmed förenlig verksamhet.,2021-08-31,4.0,,0.082
JCL Entreprenad AB,JCL Entreprenad AB,559056-0693,50,2700,1.0,[],,https://jclab.se/,,"Bolaget ska bedriva tekniska konsulttjänster inom järnvägsteknik, entreprenadverksamhet inom byggnation av infrastruktur, utbildning inom teknik samt därmed förenlig verksamhet.",2016-03-22,9.5,,0.103
Deiles Hamburgeri AB,Deiles Hamburgeri AB,559204-7079,50,2696,3.0,[],,https://digitaltmuseum.se/0210113196594/deiles-hamburgeri-osterplan-2016-04-14,,Föremålet för bolagets verksamhet är att bedriva restaurangverksamhet samt förvalta fastigheter och värdepapper och därmed förenlig verksamhet.,2019-05-07,6.3,,0.097
Sve-Bor Bygg och Renovering AB,Sve-Bor Bygg och Renovering AB,559116-5104,50,2693,0.0,[],,https://swe.sika.com/sv/loesningar-inom-bygg/vattentaetning/renovering.html,,"Bolaget skall bedriva byggverksamhet, förvaltning av bolag och fastigheter, handel med värdepapper och bolag, samt uthyrning av arbetskraft.",2017-06-21,8.2,,0.095
Usuh AB,Usuh AB,559332-7454,25,2692,2.0,[],,https://se.jooble.org/jobb-kock%2Fk%C3%B6kschef/%C3%96rebro-l%C3%A4n,,"Café, sushi restaurang, asiatisk matlagning, servering.",2021-08-31,4.0,,0.088
AML Audit & Advisory AB,AML Audit & Advisory AB,559271-5329,25,2689,1.0,[],,https://www.alltomjuridik.se/forelasare/carl-fredrik-hedengren/,,Juridisk rådgivning och bokutgivning samt därmed förenlig verksamhet.,2020-09-15,5.0,,0.089
Alsterlunds Kiosk AB,Alsterlunds Kiosk AB,559479-2672,100,2687,3.0,[],,https://sok.stadsarkivet.stockholm.se/bildarkiv/egenproducerat/rodaboken/Roda_boken_1967_del2_335_348.pdf,,"Bolaget ska bedriva servicebutik innefattande detaljhandel med dagligvaror såsom konfektyr, glass, tidningar, färdiga rätter och bageriprodukter, samt idka därmed förenlig verksamhet.",2024-04-10,1.4,,0.081
BTN aquarium decorations AB,BTN aquarium decorations AB,556950-4532,50,2681,1.0,[],031-795 76 44,https://backtonature.se/en/products/types/slimline,,Föremålet för bolagets verksamhet är att tillverka produkter för inredning av akvarium och för trädgårdsinredning samt därmed förenlig verksamhet.,2013-11-26,11.8,,0.217
Ida Jedselius hårstudio AB,Ida Jedselius hårstudio AB,556945-0298,50,2679,3.0,[],,https://orebro.cylex.se/fris%C3%B6rer.html,,Bolaget skall driva frisersalong och därmed förenlig verksamhet.,2013-10-10,11.9,,0.114
PB Fordon AB,PB Fordon AB,559399-1481,25,2678,0.0,[],,https://pbbilar.se/,,"Bolaget skall bedriva handels- och uthyrningsverksamhet avseende fordon och entreprenadmaskiner, förvalta fast och lös egendom samt därmed förenlig verksamhet.",2022-09-28,2.9,,0.078
Fogdeby Maskin AB,Fogdeby Maskin AB,559380-0112,25,2676,2.0,[],,http://www.visitnora.se/download/18.5139e120184f66615bb86f1/1684926619985/APznzaZlrRQcPQZo88WV7mz0uvsmrkrlTe6vDmaIli_l8imnK7MjuRxkg10LJl-C8bnLcqwcxpnChBsd2vOBpzdwwxPijwdxT9vSnIEFaJBgY3r5unsefsZK9ZhikqhTfgrMywujzJrXrPVeeH4Sy-xozLO32cUKc1b0BBu8c_EBgjA9NkjuyKq_aJ8qHUZTPwE1yxan-tXN9roonVr1VZp6.pdf,,"Bolaget skall utföra markarbeten inom gräv för kabel, vatten, avlopp och dikning, inköp och försäljning av entreprenads maskiner, uthyrning av personal till verkstadsindustri samt äga och förvalta värdepapper.",2022-05-11,3.3,,0.086
Lion Sindi AB,Lion Sindi AB,559384-7352,25,2675,3.0,[],,https://www.betyder-baby-namn.com/c/Popul%C3%A4ra%20namn%20i%20Albanien,,Bolaget skall bedriva restaurangverksamhet och därmed förenlig verksamhet.,2022-06-13,3.2,,0.087
Barnvagnsbutiken Våra Små i Nerike AB,Barnvagnsbutiken Våra Små i Nerike AB,556918-5985,100,2674,2.0,[],,https://xn--vrasm-mrae.se/,,"Bolaget ska bedriva försäljning av barnvagnar och barntillbehör, äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",2013-01-10,12.7,,0.115
Stockrosen Stödboende AB,Stockrosen Stödboende AB,559340-2091,50,2673,1.0,[],,https://stodboende.stockrosen.com/,,Boende med inslag av vård och omsorg till exempel stödboende och särskilt stödboende.,2021-10-12,3.9,,0.085
Hagaby Snickeri och Inredningar AB,Hagaby Snickeri och Inredningar AB,556593-0129,100,2671,2.0,[],,https://kundernas.se/reviews/2513994/hagaby-snickeri-och-inredningar-ab,,"Bolaget skall bedriva tillverkning, försäljning och montage av inredningar samt därmed förenlig verksamhet.",2000-06-09,25.3,,0.138
