name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Noxor Group AB,https://www.allabolag.se/foretag/noxor-group-ab/%C3%B6rebro/-/5590188024,[],559018-8024,11262,Noxor Group AB,2015-07-01,Aktiebolag,6,Lars Åke Patrik Ingvarsson,"Fabriksgatan 8, 702 10 Örebro","Slottsgatan 8A, 703 61 ÖREBRO Box 279, 701 45 Örebro","ÖREBRO Box 279, 701 45 Örebro",54,['71122 Teknisk konsultverksamhet inom industriteknik'],Bolaget skall bedriva administrativa och företagsledande tjänster åt företag i intressegemenskap med bolaget samt därmed förenlig verksamhet.,,
Guldklimpen Svenska AB,https://www.allabolag.se/foretag/guldklimpen-svenska-ab/karlskoga/-/5569424731,[],556942-4731,11223,Guldklimpen Svenska AB,2013-09-16,Aktiebolag,0,,"Mullestigen 4, 691 47 Karlskoga","Mullestigen 4, 691 47 Karlskoga",Karlskoga,50,['69201 Redovisning och bokföring'],"Bolaget ska bedriva guld- och silversmide, juvelinfattningar, stenslipningar och därmed förenlig verksamhet. Bolaget skall även bedriva grossistförsäljning av guld och andra ädelmetaller. Vidare skall bolaget erbjuda ekonomitjänster samt handel med värdepapper samt därmed förenlig verksamhet.",,
Hoffes Fönsterputs & Städ Aktiebolag,https://www.allabolag.se/foretag/hoffes-f%C3%B6nsterputs-st%C3%A4d-aktiebolag/hallsberg/-/5562866755,[],556286-6755,11213,Hoffes Fönsterputs & Städ Aktiebolag,1986-11-05,Aktiebolag,18,,"Östra Storgatan 24, 694 31 Hallsberg","Östra Storgatan 24, 694 31 Hallsberg",Hallsberg,100,['81210 Lokalvård'],Bolaget skall idka fönsterputsning och städning samt därmed för- enlig verksamhet.,0582-153 81,
Wedevåg Sweden AB,https://www.allabolag.se/foretag/wedev%C3%A5g-sweden-ab/vedev%C3%A5g/-/5593921637,[],559392-1637,11209,Wedevåg Sweden AB,2022-08-11,Aktiebolag,23,Vinod Narshi,"Industrigatan 5, 711 72 Vedevåg","Industrigatan 5, 711 72 Vedevåg",Vedevåg,25,['25610 Beläggning och överdragning av metall'],Bolaget skall bedriva brotsch arbeten. Bolaget skall tillverka brotsch samt tillhörande delar. Bolaget skall handla med partier med verktyg & verktygsutrustning Företaget skall handla med fastigheter.,,
Pallkonsulten i Sverige AB,https://www.allabolag.se/foretag/pallkonsulten-i-sverige-ab/%C3%B6rebro/-/5590850813,[],559085-0813,11205,Pallkonsulten i Sverige AB,2016-11-14,Aktiebolag,9,,"Anells Gränd 7, 702 28 Örebro","Anells Gränd 7, 702 28 Örebro",Örebro,50,['46762 Partihandel med emballage'],"Aktiebolaget ska bedriva emballagehantering, försäljning och sortering av pallar, pallkragar och övrigt emballage.",,
Aktiebolaget Ebbe Johansson,https://www.allabolag.se/foretag/aktiebolaget-ebbe-johansson/hallsberg/-/5569631343,[],556963-1343,11199,Aktiebolaget Ebbe Johansson,2014-02-26,Aktiebolag,3,,"Lertagsgatan 4, 694 34 Hallsberg","Lertagsgatan 4, 694 34 Hallsberg",Hallsberg,50,"['33120 Reparation av maskiner', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '55202 Stugbyverksamhet m.m.']","Bolaget ska bedriva försäljning och service av svetsutrustning och bilar, äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",,
Elas Mekaniska Aktiebolag,https://www.allabolag.se/foretag/elas-mekaniska-aktiebolag/karlskoga/-/5564053832,[],556405-3832,11190,Elas Mekaniska Aktiebolag,1990-09-21,Aktiebolag,6,,"Källmossvägen 30, 691 52 Karlskoga","Källmossvägen 30, 691 52 Karlskoga",Karlskoga,100,['25999 Diverse övrig metallvarutillverkning'],"Bolaget skall förvalta fast egendom, bedriva mekanisk verkstad samt ävensom idka därmed förenlig verksamhet.",,
Ställning & Transport Håkan Eriksson AB,https://www.allabolag.se/foretag/st%C3%A4llning-transport-h%C3%A5kan-eriksson-ab/fjugesta/-/5561895615,[],556189-5615,11183,Ställning & Transport Håkan Eriksson AB,1975-01-01,Aktiebolag,16,,"Energivägen 7, 716 30 Fjugesta","Box 19 Eriksson, 716 21 Fjugesta",Fjugesta,100,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],Bolaget skall utföra ställningsbyggande samt transporter med lastbil och därmed förenlig verksamhet.,0585-311 65,
Carl & Barth Stål & Metall AB,https://www.allabolag.se/foretag/carl-barth-st%C3%A5l-metall-ab/karlskoga/-/5567479695,[],556747-9695,11149,Carl & Barth Stål & Metall AB,2008-01-02,Aktiebolag,3,,"Pressarvägen 10, 691 52 Karlskoga","Pressarvägen 10, 691 52 Karlskoga",Karlskoga,200,"['46720 Partihandel med metaller och metallmalmer', '25620 Metallegoarbeten']",Föremålet för bolagets verksamhet är att bedriva tillverkning och försäljning av stål samt därmed förenlig verksamhet.,,
NA Fastigheter AB,https://www.allabolag.se/foretag/na-fastigheter-ab/hallsberg/-/5561151282,[],556115-1282,11136,NA Fastigheter AB,1968-02-07,Aktiebolag,0,Per Sten Lennart Nilsson,"Kajsabacksvägen 7, 694 34 Hallsberg","Kajsabacksvägen 7, 694 34 Hallsberg",Hallsberg,500,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler']","Bolaget ska äga aktier i andra bolag, äga och förvalta fast egendom, bedriva uthyrningsverksamhet och konsultverksamhet inom verksamhetsområdena fastighetsförvaltning, administration och ekonomi, bedriva finansiering och handel med värdepapper - dock ej sådan verksamhet som avses i lagen om bank- eller kreditrörelse - och idka därmed förenlig verksamhet, samt bedriva byggnadsrörelse och därmed förenlig entreprenadverksamhet.",0582-812 00,
Nettobilar Katrineholm AB,https://www.allabolag.se/foretag/nettobilar-katrineholm-ab/%C3%B6rebro/-/5567820617,[],556782-0617,11127,Nettobilar Katrineholm AB,2009-05-06,Aktiebolag,6,,"Smedstorpsvägen 2, 702 30 Örebro","Nettobilar Group AB Smedstorpsvägen 2, 702 30 Örebro",Örebro,100,"['45201 Allmän service och reparation av motorfordon utom motorcyklar', '45310 Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar', '45110 Handel med personbilar och lätta motorfordon', '77110 Uthyrning och leasing av personbilar och lätta motorfordon']",Bolagets verksamhet ska vara att bedriva bilservice jämte därmed förenlig verksamhet.,,
Stockholms Nödslaktsservice AB,https://www.allabolag.se/foretag/stockholms-n%C3%B6dslaktsservice-ab/kilsmo/-/5590714613,[],559071-4613,11126,Stockholms Nödslaktsservice AB,2016-07-27,Aktiebolag,2,,"Nyvägen 8, 715 95 Kilsmo","Nyvägen 8, 715 95 Kilsmo",Kilsmo,50,"['10111 Kreatursslakt', '49410 Vägtransport, godstrafik']",Bolaget skall bedriva nödslakt av tamboskap samt transporter av djur och därmed förenlig verksamhet.,,
Accent Fastighets AB,https://www.allabolag.se/foretag/accent-fastighets-ab/%C3%B6rebro/-/5564763729,[],556476-3729,11126,Accent Fastighets AB,1993-11-03,Aktiebolag,0,,"Nastagatan 22, 702 27 Örebro","Nastagatan 22, 702 27 Örebro",Örebro,1 500,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget skall bedriva fastighetsförvaltning samt idka därmed förenlig verksamhet.,019-27 30 60,
Femmans Bil AB,https://www.allabolag.se/foretag/femmans-bil-ab/%C3%B6rebro/-/5566881974,[],556688-1974,11124,Femmans Bil AB,2005-10-19,Aktiebolag,3,,"Pappersbruksallén 20, 702 15 Örebro","Pappersbruksallén 20, 702 15 Örebro",Örebro,100,['45110 Handel med personbilar och lätta motorfordon'],"Bolaget skall bedriva handel med samt service, import och export av bilar ävensom idka därmed förenlig verksamhet.",073-639 34 30,
Torv & MaskinEntreprenader i Karlskoga Aktiebolag,https://www.allabolag.se/foretag/torv-maskinentreprenader-i-karlskoga-aktiebolag/mullhyttan/-/5563048072,[],556304-8072,11120,Torv & MaskinEntreprenader i Karlskoga Aktiebolag,1987-09-15,Aktiebolag,5,Anne-Mari Alanen,"Stockås, 716 94 Mullhyttan","Box 5077, 691 05 Karlskoga",Karlskoga,100,"['20150 Tillverkning av gödselmedel och kväveprodukter', '49410 Vägtransport, godstrafik', '08920 Torvutvinning']","Bolaget skall bedriva entreprenader i form av torv-, bio- övrig fastbränsle bearbetning'/-hantering, transporttjänster och därmed förenlig verksamhet.",0586-72 89 00,
Adrijan & Laura AB,https://www.allabolag.se/foretag/adrijan-laura-ab/nora/-/5592800527,[],559280-0527,11116,Adrijan & Laura AB,2020-11-02,Aktiebolag,6,,"Hagavägen 2, 713 30 Nora","Hagavägen 2, 713 30 Nora",Nora,100,['47300 Specialiserad detaljhandel med drivmedel'],Bolaget ska bedriva bensinstation med matservering samt detaljhandel med livsmedel och tobak samt därmed förenlig verksamhet.,0587-126 35,
Granhammars Entreprenad & Maskin AB,https://www.allabolag.se/foretag/granhammars-entreprenad-maskin-ab/vintrosa/-/5591873897,[],559187-3897,11108,Granhammars Entreprenad & Maskin AB,2018-12-19,Aktiebolag,4,,"Östra Granhammar 339, 719 91 Vintrosa","Jonas Palm Östra Granhammar 339, 719 91 Vintrosa",Vintrosa,51,"['81290 Annan rengöring', '43120 Mark- och grundarbeten', '81300 Skötsel och underhåll av grönytor']","Bolaget skall bedriva entreprenadverksamhet inom anläggningsarbeten, markanläggning, snöröjning och trädgård, underhållsarbeten inom samma branscher, diverse maskinarbeten, värdepappersförvaltning, fastighetsförvaltning samt annan därmed förenlig verksamhet.",,
Hammar & Hejarsmide AB,https://www.allabolag.se/foretag/hammar-hejarsmide-ab/granbergsdal/-/5592808900,[],559280-8900,11106,Hammar & Hejarsmide AB,2020-11-03,Aktiebolag,2,,"Granbergsdal 318, 691 92 Granbergsdal","Granbergsdal 318, 691 92 Granbergsdal",Granbergsdal,25,"['25500 Smidning, pressning, prägling och valsning av metall; pulvermetallurgi']",Bolaget ska bedriva verksamhet inom smides- och legotillverkning för verkstadsindustri.,,
Anna Jansson Thriller AB,https://www.allabolag.se/foretag/anna-jansson-thriller-ab/%C3%B6rebro/-/5567639801,[],556763-9801,11103,Anna Jansson Thriller AB,2008-08-21,Aktiebolag,3,,"Sigillgatan 22, 703 78 Örebro","Sigillgatan 22, 703 78 Örebro",Örebro,50,['90030 Litterärt och konstnärligt skapande'],"Aktiebolaget ska bedriva författarverksamhet, förvaltning av värdepapper samt därmed förenlig verksamhet.",070-235 10 40,
active8 distribution AB,https://www.allabolag.se/foretag/active8-distribution-ab/%C3%B6rebro/-/5563208494,[],556320-8494,11097,active8 distribution AB,1988-03-29,Aktiebolag,0,Markus Emanuel Asklöf,"Cv Gatan 34, 703 82 Örebro","Cv Gatan 34, 703 82 Örebro",Örebro,100,"['47991 Provisionsdetaljhandel (ej auktioner)', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']","Bolaget skall bedriva handel med varor inom extremsporter som cykel och skateboard även kläder och andra tillbehör, arrangera tävlingar och andra event inom dessa sportgrenar, äga och förvalta värdepapper och andelar i andra bolag, äga och förvalta fastig= heter samt bedriva med dessa verksamhetsgrenar förenlig verksamhet.",019-611 19 19,
Svansjöns Entreprenad AB,https://www.allabolag.se/foretag/svansj%C3%B6ns-entreprenad-ab/ervalla/-/5569024150,[],556902-4150,11095,Svansjöns Entreprenad AB,2012-08-30,Aktiebolag,4,Carl Philip Per Holmstedt,"Svansjön 126, 718 94 Ervalla","c/oPhilip Holmstedt Svansjön 126, 718 94 Ervalla",Ervalla,50,['01500 Blandat jordbruk'],Aktiebolaget ska bedriva jordbruksentreprenad.,070-247 20 28,
Eriksson Transport i Lindesberg AB,https://www.allabolag.se/foretag/eriksson-transport-i-lindesberg-ab/stor%C3%A5/-/5592304884,[],559230-4884,11091,Eriksson Transport i Lindesberg AB,2019-12-09,Aktiebolag,8,,"Ingelshyttan 121, 711 97 Storå","Ingelshyttan 121, 711 97 Storå",Storå,50,"['49410 Vägtransport, godstrafik']",Föremålet för bolagets verksamhet är lastbilsåkeri och därmed förenlig verksamhet.,,
2 av oss AB,https://www.allabolag.se/foretag/2-av-oss-ab/%C3%B6rebro/-/5591456933,[],559145-6933,11090,2 av oss AB,2018-01-18,Aktiebolag,8,,"Lövdalen 326, 705 95 Örebro","Lövdalen 326, 705 95 Örebro",Örebro,50,['56100 Restaurangverksamhet'],"Bolaget skall bedriva restaurangverksamhet, servering och försäljning av snabbmat samt därmed förenlig verksamhet. Bolaget skall även äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.Bolaget skall även bedriva uthyrning av personal samt försäljning av skylt & reklamprodukter samt därmed förenlig verksamhet.",,
VERO ITALIANO AB,https://www.allabolag.se/foretag/vero-italiano-ab/%C3%B6rebro/-/5590593025,[],559059-3025,11088,VERO ITALIANO AB,2016-04-18,Aktiebolag,17,,"Rörvägen 1 b, 702 27 Örebro","Rörvägen 1 b, 702 27 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Bolaget skall restaurangverksamhet och därmed förenlig verksamhet.,,
Advokaterna Hurtig & Partners Bergslagen AB,https://www.allabolag.se/foretag/advokaterna-hurtig-partners-bergslagen-ab/%C3%B6rebro/-/5593527871,[],559352-7871,11075,Advokaterna Hurtig & Partners Bergslagen AB,2021-12-10,Aktiebolag,5,,"Klostergatan 15, 703 39 Örebro","Advokaterna Hurtig & Partners AB Klostergatan 15, 703 39 Örebro",Örebro,25,['69101 Advokatbyråverksamhet'],Företagets verksamhet är att direkt eller som delägare i advokatbolag bedriva advokatverksamhet.,010-263 50 00,
Period Pack International AB,https://www.allabolag.se/foretag/period-pack-international-ab/%C3%B6rebro/-/5592001084,[],559200-1084,11072,Period Pack International AB,2019-03-26,Aktiebolag,5,Greta Amanda Mattsson,"Kulvägen 10 d, 703 84 Örebro","Kulvägen 10 d, 703 84 Örebro",Örebro,50,"['22290 Annan plastvarutillverkning', '46460 Partihandel med medicinsk utrustning och apoteksvaror']",Verksamheten säljer dispensers samt hygienartiklar.,,
Existens Maximum Metodiken AB,https://www.allabolag.se/foretag/existens-maximum-metodiken-ab/%C3%B6rebro/-/5562825165,[],556282-5165,11060,Existens Maximum Metodiken AB,1986-09-24,Aktiebolag,3,,"Skomaskinsgatan 6, 702 27 Örebro","Skomaskinsgatan 6, 702 27 Örebro",Örebro,100,"['46460 Partihandel med medicinsk utrustning och apoteksvaror', '85594 Personalutbildning']","Föremålet för bolagets verksamhet är alternativmedicinsk, klinik innefattande utbildning, kursverksamhet, forskning och behandlingar rörande fysik och psykisk hälsa, handel med naturenliga preparat, försäljning av litteratur och därmed förenlig verksamhet.",,
Writer of the Universe AB,https://www.allabolag.se/foretag/writer-of-the-universe-ab/svart%C3%A5/-/5568328610,[],556832-8610,11059,Writer of the Universe AB,2010-12-15,Aktiebolag,3,,"Svartå 171, 693 93 Svartå","Svartå Herrgård Svartå 171, 693 93 Svartå",Svartå,50,['90030 Litterärt och konstnärligt skapande'],"Aktiebolagets verksamhet ska vara att bedriva författarskap, litterärt och konstnärligt skapande samt tillhandahålla konsulttjänster inom författarverksamhet och kreativt skapande jämte därmed förenlig verksamhet. Verksamheten omfattar även bokförlag.",,
Nordeway Energy AB,https://www.allabolag.se/foretag/nordeway-energy-ab/%C3%B6rebro/-/5591546923,[],559154-6923,11044,Nordeway Energy AB,2018-04-05,Aktiebolag,1-4,,"Åbyvägen 1 b, 702 27 Örebro","Evenemangsgatan 38, 169 56 Solna",Solna,50,"['43210 Elinstallationer', '46699 Partihandel med diverse övriga maskiner och utrustning']","Bolaget ska äga och förvalta fast och lös egendom, värdepapper, bolagsandelar och immateriella rättigheter samt bedriva konsultverksamhet och produktutveckling inom energilösningar. bolaget ska importera och sälja solceller, batterier, elbilsladdare och övriga energiprodukter samt utveckla, projektera och investera solcells-, batterianläggningar och laddstationer och därmed förenlig verksamhet.",,
REWSON AB,https://www.allabolag.se/foretag/rewson-ab/%C3%B6rebro/-/5591203491,[],559120-3491,11040,REWSON AB,2017-07-26,Aktiebolag,5,,"Bettorpsgatan 10, 703 84 Örebro","Bettorpsgatan 10, 703 84 Örebro",Örebro,50,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Bolaget ska bedriva konsultverksamhet, projektering, konstruktion, tillverkning, entreprenad, import och export inom logistik- och byggindustrin samt bedriva därmed förenlig verksamhet.",,
SJ Törnqvist Bygg AB,https://www.allabolag.se/foretag/sj-t%C3%B6rnqvist-bygg-ab/%C3%B6rebro/-/5566826078,[],556682-6078,11027,SJ Törnqvist Bygg AB,2005-07-01,Aktiebolag,7,,"Täby-Vad 557, 705 94 Örebro","Täby-Vad 557, 705 94 Örebro",Örebro,100,['43320 Byggnadssnickeriarbeten'],"Bolaget skall bedriva byggnadsverksamhet, fastighetsförvaltning, fastighetsservice och maskinuthyrning såsom byggmaskiner, liftar och ställningar samt därmed förenlig verksamhet.",,
ERE Bygg AB,https://www.allabolag.se/foretag/ere-bygg-ab/%C3%B6rebro/-/5593426538,[],559342-6538,11023,ERE Bygg AB,2021-10-25,Aktiebolag,19,,"Nastagatan 2, 702 27 Örebro","Nastagatan 2, 702 27 Örebro",Örebro,25,"['43320 Byggnadssnickeriarbeten', '43330 Golv- och väggbeläggningsarbeten', '81210 Lokalvård', '43390 Annan slutbehandling av byggnader']","Aktiebolaget kommer att utföra bygg- och renoveringsarbeten, takarbeten, plåtslagararbeten, stenläggningsarbeten, byggstädning samt därmed förenliga arbeten. Företaget skall även utföra uppdrag avseende hemstädning och annan lokalvård.",,
Java i Örebro AB,https://www.allabolag.se/foretag/java-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568245509,[],556824-5509,11017,Java i Örebro AB,2010-11-09,Aktiebolag,9,,"Kungsgatan 9, 702 11 Örebro","Kungsgatan 9, 702 11 Örebro",Örebro,51,['56100 Restaurangverksamhet'],Bolaget ska bedriva café- och konditoriverksamhet och därmed förenlig verksamhet.,,
Örebro Express Distribution AB,https://www.allabolag.se/foretag/%C3%B6rebro-express-distribution-ab/%C3%B6rebro/-/5592361728,[],559236-1728,11010,Örebro Express Distribution AB,2020-01-10,Aktiebolag,0,Bo Morgan Eklund,"Bettorpsgatan 14 b, 703 84 Örebro","ÖREBRO EXPRESS AB Bettorpsgatan 14 b, 703 84 Örebro",Örebro,100,"['49410 Vägtransport, godstrafik', '52249 Övrig godshantering', '52100 Magasinering och varulagring', '52290 Övriga stödtjänster till transport']","Bolagets verksamhet skall omfatta åkeri-, spedition samt termial och lagringsverksamhet, jämte därmed förenlig verksamhet.",,
Thomas Knutsson Bygg AB,https://www.allabolag.se/foretag/thomas-knutsson-bygg-ab/n%C3%A4rkesberg/-/5568708837,[],556870-8837,11010,Thomas Knutsson Bygg AB,2011-11-07,Aktiebolag,7,Anders Thomas Knutsson,"Folketorp 708, 694 98 Närkesberg","Folketorp 708, 694 98 Närkesberg",Närkesberg,50,"['43320 Byggnadssnickeriarbeten', '43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet']",Bolaget skall utföra byggnadsarbeten och därmed förenlig verksamhet.,070-345 19 96,
PallTech AB,https://www.allabolag.se/foretag/palltech-ab/odensbacken/-/5564800521,[],556480-0521,11007,PallTech AB,1993-12-30,Aktiebolag,5,,"Usta 615, 715 91 Odensbacken","Usta 615, 715 91 Odensbacken",Odensbacken,100,"['46762 Partihandel med emballage', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget skall bedriva reparation och handel med emballagepallar, tillverkning och handel med industrikorgar, handel och förvalt- ning av värdepapper, tävlingsverksamhet med travhästar samt annan därmed förenlig verksamhet.",,
