name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,address,postal_address,city,share_capital,sni_codes,business_purpose,ceo,phone,website
Inter trim trade AB,https://www.allabolag.se/foretag/inter-trim-trade-ab/%C3%B6rebro/-/5567591416,[],556759-1416,3141,Inter trim trade AB,2008-05-29,Aktiebolag,2,"Förlunda 805, 705 91 Örebro","Gustav Adolfs Allé 8, 703 56 Örebro",Örebro,100Tkr,"['55201 Vandrarhemsverksamhet', '46499 Partihandel med övriga hushållsvaror']","Bolaget ska bedriva import och försäljning av möbler och presentartiklar, utföra transportuppdrag, samt idka annan därmed förenlig verksamhet.",,,http://www.diva-portal.org/smash/get/diva2:510323/FULLTEXT01.pdf
Hjalmarssons Entreprenad i Fjugesta AB,https://www.allabolag.se/foretag/hjalmarssons-entreprenad-i-fjugesta-ab/fjugesta/-/5568914864,['hjalmarssonsakeriab@gmail.com'],556891-4864,3141,Hjalmarssons Entreprenad i Fjugesta AB,2012-04-25,Aktiebolag,2,"Bälsås 3138 a, 716 91 Fjugesta","Bälsås 3138 a, 716 91 Fjugesta",Fjugesta,50Tkr,['43120 Mark- och grundarbeten'],Bolagets verksamhet är entreprenad inom markanläggning och därmed förenlig verksamhet.,,,https://hjalmarssonsakeri.se/
MiaK Redovisning AB,https://www.allabolag.se/foretag/miak-redovisning-ab/%C3%B6rebro/-/5569916728,[],556991-6728,3140,MiaK Redovisning AB,2014-11-24,Aktiebolag,3,"Drottninggatan 26, 702 10 Örebro","Drottninggatan 26, 702 10 Örebro",Örebro,50Tkr,"['69201 Redovisning och bokföring; skatterådgivning', '70200 Konsultverksamhet avseende företags organisation', '78201 Personaluthyrning']","Bolaget ska bedriva redovisning, tillhandahålla löneadministrativa tjänster och ekonomiska konsultationer samt därmed förenlig verksamhet. Bolaget ska bedriva konsultverksamhet inom inköp, försäljning, logistik och därmed förenlig verksamhet.",,,https://miakredovisning.se/
Fastigheten Liften i Skövde AB,https://www.allabolag.se/foretag/fastigheten-liften-i-sk%C3%B6vde-ab/kumla/-/5567571962,"['faktura@gronaskolfastigheter.se', 'martin@gronaskolfastigheter.se', 'info@gronaskolfastigheter.se']",556757-1962,3133,Fastigheten Liften i Skövde AB,2008-04-29,Aktiebolag,0,Kumla,"Box 139, 692 23 Kumla",Kumla,100Tkr,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.,,019-27 83 50,https://gronaskolfastigheter.se/project/ventilen1-skovde/
T-Elinstallation AB,https://www.allabolag.se/foretag/t-elinstallation-ab/%C3%B6rebro/-/5569090342,[],556909-0342,3132,T-Elinstallation AB,2012-11-01,Aktiebolag,3,"Björkallén 21, 703 44 Örebro","Björkallén 21, 703 44 Örebro",Örebro,50Tkr,['43210 Elinstallationer'],Föremålet för bolagets verksamhet är elinstallationer samt konsultation inom el och elinstallationer samt därmed förenlig verksamhet. Bolaget ska också äga och förvalta fastigheter och värdepapper.,,,https://t-el.se/
Riddartorget Aktiebolag,https://www.allabolag.se/foretag/riddartorget-aktiebolag/%C3%B6rebro/-/5563839801,[],556383-9801,3132,Riddartorget Aktiebolag,1990-01-17,Aktiebolag,0,"Signalgatan 3, 702 44 Örebro","Signalgatan 3, 702 44 Örebro",Örebro,500Tkr,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget skall äga och förvalta fast egendom och därmed sammanhängande verksamhet.,Oscar Johan Ivar Söderberg,019-10 61 06,https://www.ekonomifokus.se/wp-content/uploads/2024/06/Privata-hyresvardar-Orebro-Blad1.pdf
Talby Fastigheter i Odensbacken AB,https://www.allabolag.se/foretag/talby-fastigheter-i-odensbacken-ab/%C3%B6rebro/-/5590788583,['micke@talbyfastigheter.se'],559078-8583,3130,Talby Fastigheter i Odensbacken AB,2016-10-04,Aktiebolag,0,,"Mark 222, 705 95 Örebro",Örebro,50Tkr,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.,,,https://www.talbyfastigheter.se/
Prinserud Industrilackering AB,https://www.allabolag.se/foretag/prinserud-industrilackering-ab/karlskoga/-/5592624067,"['05info@prinseruds.se', 'info@prinseruds.se']",559262-4067,3130,Prinserud Industrilackering AB,2020-07-06,Aktiebolag,2,"Noravägen 101, 691 51 Karlskoga","Noravägen 101, 691 51 Karlskoga",Karlskoga,25Tkr,['43341 Måleriarbeten'],Bolaget skall utföra industrilackering samt därmed förenlig verksamhet.,Åke Fredrik Karlsson,,https://www.prinseruds.se/
Nätterdahls Åkeri Aktiebolag,https://www.allabolag.se/foretag/n%C3%A4tterdahls-%C3%A5keri-aktiebolag/askersund/-/5560749169,[],556074-9169,3128,Nätterdahls Åkeri Aktiebolag,1960-11-25,Aktiebolag,1,"Vagersta Skogsbacken 916, 696 91 Askersund","Vagersta Skogsbacken 916, 696 91 Askersund",Askersund,120Tkr,"['49410 Vägtransport, godstrafik']",Bolaget skall driva åkerirörelse och därmed förenlig verksamhet.,Magnus Per-Åke Gäverth,0583-71 17 94,https://www.biometria.se/media/hsuoaxcd/250414-antal-inlagda-chauffoerer-per-transportfoeretagplusbefraktare-extern.xlsx
Kanans Blomsterhandel AB,https://www.allabolag.se/foretag/kanans-blomsterhandel-ab/nora/-/5567724660,[],556772-4660,3127,Kanans Blomsterhandel AB,2008-12-11,Aktiebolag,3,"Prästgatan 10, 713 31 Nora","Prästgatan 10 a, 713 31 Nora",Nora,100Tkr,"['47761 Detaljhandel med blommor och andra växter, frön och gödselmedel']",Aktiebolagets verksamhet ska vara att bedriva blomsterhandel med frukt och grönt jämte därmed förenlig verksamhet.,,,https://handlainora.se/shoppa/blommor-och-tradgard/kanans-blomsterhandel/
K. Andersson Plåt & Bygg AB,https://www.allabolag.se/foretag/k.-andersson-pl%C3%A5t-bygg-ab/fjugesta/-/5590149869,[],559014-9869,3127,K. Andersson Plåt & Bygg AB,2015-05-26,Aktiebolag,2,"Nälön Soltorp 102, 716 91 Fjugesta","Nälön Soltorp 102, 716 91 Fjugesta",Fjugesta,50Tkr,"['43320 Byggnadssnickeriarbeten', '43411 Takarbeten av plåt', '78201 Personaluthyrning', '93199 Annan sportverksamhet', '33120 Reparation och underhåll av maskiner']","Aktiebolaget ska bedriva verksamhet med bygg-, anläggnings- och snickeriarbeten, fastighetsrelaterade tjänster, plåtslageri, postorder- och detaljhandel på internet främst speedwaysglasögon och hjälmhuvor, reparation av maskiner, handel med och service av motorcyklar inklusive reservdelar samt professionell idrott inom motorsport och tillbehör till denna bransch jämte därmed förenlig verksamhet.",,,https://k-bygg.se/varuhus/k-bygg-orebro
ENP-Teamet AB,https://www.allabolag.se/foretag/enp-teamet-ab/%C3%B6rebro/-/5591652747,['e-postinfo@enpteamet.se'],559165-2747,3126,ENP-Teamet AB,2018-07-09,Aktiebolag,0,"Bragevägen 5, 703 65 Örebro","c/o Sifferbyrån i Örebro AB, Bragevägen 5, 703 65 Örebro",Örebro,50Tkr,"['86222 Specialistläkarverksamhet inom öppenvård, ej på sjukhus']","Utreda neuropsykiatrisk funktionsnedsättning såsom ADHD, autism, dyslexi, språkstörning samt kunna erbjuda psykologisk behandling.",,,https://www.enpteamet.se/
Baghlan transport AB,https://www.allabolag.se/foretag/baghlan-transport-ab/%C3%B6rebro/-/5591265391,[],559126-5391,3123,Baghlan transport AB,2017-09-26,Aktiebolag,3,"Författargatan 25 c Lgh 1002, 703 70 Örebro","c/o Javed Shinwari, Författargatan 25 c Lgh 1002, 703 70 Örebro",Örebro,50Tkr,"['49330 Passagerartrafik på beställning, fordon med förare']",Bolaget bedriver ett taxi företag.,,,
GLB El AB,https://www.allabolag.se/foretag/glb-el-ab/%C3%B6rebro/-/5591195234,"['tillganglighetslagen@pts.se', 'dataskydd@mercedes-benz.com', 'data.protection@mercedes-benz.com', 'legal_svedan@mercedes-benz.com', 'dialog.mb@mercedes-benz.com']",559119-5234,3114,GLB El AB,2017-07-13,Aktiebolag,4,"Prostvägen 6, 702 84 Örebro","c/o Barna Gal, Prostvägen 6, 702 84 Örebro",Örebro,50Tkr,"['43210 Elinstallationer', '46141 Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg utom kontorsutrustning och datorer', '46310 Partihandel med frukt och grönsaker', '64994 Förvaltning av och handel med värdepapper, för en begränsad och sluten krets av ägare']","Föremålet för bolagets verksamhet är elektriska och mekaniska elinstallationer, försäljning och import av material inom el samt handel med värdepapper och därmed förenlig verksamhet.",,,https://www.mercedes-benz.se/passengercars/models/suv/glb/overview.html
Stefan Hjertquist IT AB,https://www.allabolag.se/foretag/stefan-hjertquist-it-ab/odensbacken/-/5594404815,[],559440-4815,3112,Stefan Hjertquist IT AB,2023-07-03,Aktiebolag,1,"Malgräva 232, 715 94 Odensbacken","Malgräva 232, 715 94 Odensbacken",Odensbacken,50Tkr,['62100 Dataprogrammering'],Bolaget ska bedriva konsultverksamhet inom IT och dataprogrammering samt därmed förenlig verksamhet.,,,https://www.advokatsamfundet.se/Sok-advokat/Sokresultat
Målerifirma Rasmus Bergman AB,https://www.allabolag.se/foretag/m%C3%A5lerifirma-rasmus-bergman-ab/hallsberg/-/5592374101,[],559237-4101,3111,Målerifirma Rasmus Bergman AB,2020-01-17,Aktiebolag,1,"Viltstigen 20, 694 35 Hallsberg","c/o Rasmus Bergman, Videstigen 1, 694 35 Hallsberg",Hallsberg,25Tkr,"['43341 Måleriarbeten', '41000 Byggande av bostadshus och andra byggnader']",Målerifirma Rasmus Bergman AB ska Bedriva Bygg och måleriarbeten till företag och privatpersoner,,,https://www.nyckeln.se/wp-content/uploads/2025/06/2024.pdf
AMPD Labs AB,https://www.allabolag.se/foretag/ampd-labs-ab/%C3%B6rebro/-/5594558255,[],559455-8255,3111,AMPD Labs AB,2023-11-07,Aktiebolag,0,"Pappersbruksallén 1, 702 15 Örebro","Pappersbruksallén 1, 702 15 Örebro",Örebro,25Tkr,['62201 Datakonsultverksamhet'],Bolaget ska bedriva systemutveckling och konsultverksamhet inom Web3 med hjälp av blockkedjeteknik samt därmed förenlig verksamhet.,,,https://www.ok.se/aktuellt/charge-amps-ar-bast-i-test
Här och nu Frisör AB,https://www.allabolag.se/foretag/h%C3%A4r-och-nu-fris%C3%B6r-ab/karlskoga/-/5592976194,[],559297-6194,3109,Här och nu Frisör AB,2021-01-20,Aktiebolag,3,"Bergsmansgatan 7 a, 691 31 Karlskoga","Bergsmansgatan 7 a, 691 31 Karlskoga",Karlskoga,25Tkr,['96210 Frisörer och barberare'],Frisörer,,,https://bokning.voady.se/harochnufrisor
WoiTek AB,https://www.allabolag.se/foretag/woitek-ab/%C3%B6rebro/-/5566221551,"['staffanstorpsenergi@staffanstorp.se', 'faktura@staffanstorpscentrum.se', 'info@staffanstorpscentrum.se']",556622-1551,3108,WoiTek AB,2002-01-21,Aktiebolag,2,"Färdemansgatan 44 a, 703 60 Örebro","c/o Tekin, Färdemansgatan 44 a, 703 60 Örebro",Örebro,100Tkr,"['43210 Elinstallationer', '81300 Skötsel och underhåll av grönytor']","Bolaget skall projektera och bedriva serviceverksamhet inom el- och teleinstallationer, konsultativ verksamhet inom samma verksamhetsområde, samt därmed förenlig verksamhet. Bolaget skall även bedriva renovering och byggnation inom byggsektorn, samt äga och förvalta värdepapper och fastigheter.",,,https://staffanstorpscentrum.se/elens-dag-darfor-tycker-wojtek-att-du-ska-valja-elbranschen/
ISAC Rail AB,https://www.allabolag.se/foretag/isac-rail-ab/degerfors/-/5593046039,[],559304-6039,3107,ISAC Rail AB,2021-03-01,Aktiebolag,0,"Strömtorp 109, 693 92 Degerfors","c/o Tony Fingal, Strömtorp 109, 693 92 Degerfors",Degerfors,25Tkr,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Bolaget erbjuder konsulttjänster inom risk och säkerhet med inriktning på området järnväg, förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",,,https://www.analysverkstan.se/en/kundrecensioner/
Newcom AB,https://www.allabolag.se/foretag/newcom-ab/%C3%B6rebro/-/5568304041,['info@newcom.se'],556830-4041,3106,Newcom AB,2010-12-08,Aktiebolag,3,"Berglundavägen 1 f, 702 36 Örebro","Berglundavägen 1 f, 702 36 Örebro",Örebro,500Tkr,['61100 Trådbunden och trådlös telekommunikation samt telekommunikation via satellit'],"Aktiebolaget ska bedriva försäljning av fordons- och kontorsprodukter i butik samt uppsökande verksamhet, samt köp och försäljning av bilar och tillhörande varor, samt bedriva därmed förenlig verksamhet.",Lars Henrik Martinsson,,https://www.newcom.se/
Mada i Nora AB,https://www.allabolag.se/foretag/mada-i-nora-ab/nora/-/5593376436,[],559337-6436,3106,Mada i Nora AB,2021-09-29,Aktiebolag,1-4,"Nedre Alntorp 102, 713 91 Nora","c/o Mada i Nora AB, Nedre Alntorp 102, 713 91 Nora",Nora,25Tkr,['70200 Konsultverksamhet avseende företags organisation'],Bolaget skall bedriva rådgivning och management inom affärsutveckling samt äga och förvalta värdepapper.,,,https://www.dif.se/partners/vara-partnerskap/1891-klubben
Johan Larssons Transport Götlunda AB,https://www.allabolag.se/foretag/johan-larssons-transport-g%C3%B6tlunda-ab/kilsmo/-/5566280011,"['bokning@larssonakeri.se', 'info@larssonakeri.se']",556628-0011,3106,Johan Larssons Transport Götlunda AB,2002-06-06,Aktiebolag,1,"Gröngårdsvägen 11, 715 95 Kilsmo","Gröngårdsvägen 11, 715 95 Kilsmo",Kilsmo,100Tkr,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva godstransporter samt handel med värdepapper och därmed förenlig verksamhet.,,,https://www.larssonakeri.se/
WG Isolering AB,https://www.allabolag.se/foretag/wg-isolering-ab/%C3%B6rebro/-/5563541761,[],556354-1761,3105,WG Isolering AB,1989-03-22,Aktiebolag,3,,"c/o Advokatbolaget Sjutton34 KB, Stortorget 8, 702 11 Örebro",Örebro,100Tkr,['43230 Installation av isolering'],Bolaget skall bedriva beläggning med isoleringsmaterial i byggnader samt därmed förenlig verksamhet.,,019-18 08 80,https://www.willabgarden.se/produkter/bygg/glaspartier/vinter/wg-82-skjutpartier/
GAGE AB,https://www.allabolag.se/foretag/gage-ab/karlskoga/-/5593026171,"['info@catell.se', 'lisa@catell.se', 'marina@catell.se', 'joakim@catell.se', 'anette@catell.se', 'michaela@catell.se', 'elisabeth@catell.se', 'lager@catell.se', 'karin@catell.se', 'carolina@catell.se', 'caroline@catell.se']",559302-6171,3104,GAGE AB,2021-02-17,Aktiebolag,0,,"Gammelbackavägen 8, 691 80 Karlskoga",Karlskoga,25Tkr,[],Aktiebolagets verksamhet ska vara att äga och förvalta lös egendom och därmed förenlig verksamhet.,,,https://www.catell.se/sv/articles/2.53.1921/finger-circumference-gauge
Peafowl Plasmonics AB,https://www.allabolag.se/foretag/peafowl-plasmonics-ab/%C3%B6rebro/-/5591520191,[],559152-0191,3103,Peafowl Plasmonics AB,2018-03-12,Aktiebolag,0,Örebro,"c/o Advokatfirman Lindahl, Box 143, 701 42 Örebro",Örebro,146Tkr,"['26110 Tillverkning av elektroniska komponenter', '72109 Annan naturvetenskaplig och teknisk forskning och utveckling']","Bolaget ska bedriva verksamhet avseende utveckling, tillverkning, försäljning och licensiering av teknologi baserat på plasmoniska nanomaterial (exempelvis transparenta solceller) och därmed förenlig verksamhet.",,,
SA Jalusi Nordic AB,https://www.allabolag.se/foretag/sa-jalusi-nordic-ab/%C3%B6rebro/-/5565385472,[],556538-5472,3098,SA Jalusi Nordic AB,1997-02-05,Aktiebolag,1,"Filarevägen 13, 703 75 Örebro","Filarevägen 13, 703 75 Örebro",Örebro,100Tkr,['25999 Annan övrig metallvarutillverkning'],Föremålet för bolagets verksamhet är tillverkning av jalusier samt uthyrning av personal samt handel med värdepapper och därmed förenlig verksamhet.,,,https://www.cdvi.se/vara-produkter/rx26-xpl/
Eriksson Konradsson Bygg AB,https://www.allabolag.se/foretag/eriksson-konradsson-bygg-ab/fellingsbro/-/5568530629,[],556853-0629,3097,Eriksson Konradsson Bygg AB,2011-05-17,Aktiebolag,2,"Österhammar 165, 732 72 Fellingsbro","c/o MARITA ERIKSSON, Sköldberga, 732 72 Fellingsbro",Fellingsbro,50Tkr,"['43999 Annan övrig specialiserad bygg- och anläggningsverksamhet', '43120 Mark- och grundarbeten', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner']","Föremålet för bolagets verksamhet är byggentreprenader, uthyrning av bygg- och anläggningsmaskiner, bemanningsverksamhet inom bygg- och anläggning, handel med värdepapper, handel med fastigheter och därmed förenlig verksamhet.",,,http://christinajarl.se/wp-content/uploads/2018/01/Ervalla-F%C3%B6retagare_katalog-2017_LR.pdf
Örebro Gastro AB,https://www.allabolag.se/foretag/%C3%B6rebro-gastro-ab/%C3%B6rebro/-/5569282394,"['regionen@regionorebrolan.se', '0196702578@tc.bokatolk.se']",556928-2394,3096,Örebro Gastro AB,2013-04-09,Aktiebolag,1-4,"Ringgatan 19, 703 42 Örebro","c/o La Pampa Steakhouse, Ringgatan 19, 703 42 Örebro",Örebro,200Tkr,['56110 Restaurangverksamhet'],Bolaget skall bedriva restaurangverksamhet och därmed förenlig verksamhet.,,,https://www.regionorebrolan.se/sv/vard-och-halsa/universitetssjukhuset-orebro/hitta-ratt-pa-uso/medicinmottagning-4-uso/
KBB Fastigheter i Nora AB,https://www.allabolag.se/foretag/kbb-fastigheter-i-nora-ab/nora/-/5568974991,['info@kbbfastigheter.se'],556897-4991,3094,KBB Fastigheter i Nora AB,2012-07-02,Aktiebolag,0,"Industrivägen 1, 713 30 Nora","Industrivägen 1, 713 30 Nora",Nora,50Tkr,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget ska bedriva fastighetsförvaltning, samt därmed förenlig verksamhet.",,,https://www.kbbfastigheter.se/
Batalj Event AB,https://www.allabolag.se/foretag/batalj-event-ab/str%C3%A5ssa/-/5567797377,[],556779-7377,3092,Batalj Event AB,2009-03-19,Aktiebolag,2,"Industrivägen 15, 711 77 Stråssa","Stadsvägen 16, 703 65 Örebro",Örebro,100Tkr,"['93290 Övrig fritids- och nöjesverksamhet', '74990 All övrig verksamhet inom juridik, ekonomi, vetenskap och teknik', '47631 Detaljhandel med sport- och fritidsartiklar utom cyklar och båtar', '43210 Elinstallationer', '47641 Detaljhandel med spel och leksaker, utom via internet eller postorder']","Aktiebolaget ska bedriva handel med hobbyartiklar, event- verksamhet, samt innehav och drift av fastigheter.",,019-18 46 00,
Kompliant AB,https://www.allabolag.se/foretag/kompliant-ab/nora/-/5593495608,[],559349-5608,3086,Kompliant AB,2021-11-30,Aktiebolag,1-4,"Trängtorpsvägen 6, 713 32 Nora","Trängtorpsvägen 6, 713 32 Nora",Nora,25Tkr,"['69201 Redovisning och bokföring; skatterådgivning', '70200 Konsultverksamhet avseende företags organisation', '74990 All övrig verksamhet inom juridik, ekonomi, vetenskap och teknik']",Föremålet för bolagets verksamhet är att bedriva konsultverksamhet inom ekonomi och juridik och därmed förenlig verksamhet.,,,https://kompliant.se/
Ermin Scandinavia AB,https://www.allabolag.se/foretag/ermin-scandinavia-ab/%C3%B6rebro/-/5594302142,[],559430-2142,3085,Ermin Scandinavia AB,2023-04-14,Aktiebolag,4,"Lillbackavägen 25, 702 42 Örebro","c/o ERMIN KURGIC, Lillbackavägen 25, 702 42 Örebro",Örebro,25Tkr,['41000 Byggande av bostadshus och andra byggnader'],Föremålet för bolagets verksamhet är att bedriva byggverksamhet samt därmed förenlig verksamhet.,,,https://platinumcars.se/
Sikfors Herrgård Aktiebolag,https://www.allabolag.se/foretag/sikfors-herrg%C3%A5rd-aktiebolag/h%C3%A4llefors/-/5564450806,['0591-15115info@sikforsherrgard.se'],556445-0806,3084,Sikfors Herrgård Aktiebolag,1992-03-17,Aktiebolag,2,"Sikfors 14, 712 93 Hällefors","Sikfors 14, 712 93 Hällefors",Hällefors,100Tkr,['55101 Hotellverksamhet med restaurangrörelse'],"Bolaget skall bedriva turistverksamhet, hotell- och restaurangrörelse, snickeriverksamhet samt äga och förvalta fastigheter där verksamheten bedrivs, ävensom idka därmed förenlig verksamhet.",Ulf Oscar Jansson,0591-151 15,https://sikforsherrgard.se/
